Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
3354,40,Female,24,Healthcare,6319,Poor,High,Average,0,No,26,Bachelor’s Degree,Married,3,Senior,Small,50,No,No,No,Good,High,Left
57659,19,Male,3,Technology,5629,Good,High,Average,0,Yes,90,Master’s Degree,Single,0,Mid,Small,81,No,No,No,Poor,Medium,Left
23877,29,Female,8,Media,4581,Poor,High,Average,1,Yes,90,Master’s Degree,Married,2,Entry,Medium,25,No,No,Yes,Good,Low,Left
59260,42,Male,23,Education,3778,Good,High,Below Average,0,No,47,Bachelor’s Degree,Single,1,Entry,Medium,53,No,No,No,Good,Medium,Left
59521,29,Male,16,Finance,10491,Excellent,Low,Average,1,Yes,49,High School,Married,2,Mid,Medium,75,No,No,No,Fair,High,Stayed
51573,38,Male,23,Technology,8738,Poor,Very High,Average,0,No,42,Bachelor’s Degree,Divorced,1,Entry,Large,50,No,No,No,Good,High,Left
43696,34,Female,15,Education,4808,Good,High,Below Average,1,Yes,36,Bachelor’s Degree,Married,0,Entry,Medium,50,No,No,Yes,Good,Medium,Stayed
28569,18,Female,6,Healthcare,7807,Fair,High,High,2,No,28,Associate Degree,Married,3,Mid,Medium,28,No,No,No,Good,High,Left
34154,44,Male,26,Technology,10012,Good,High,Below Average,0,Yes,69,Associate Degree,Single,4,Mid,Medium,60,No,No,No,Fair,Medium,Stayed
9548,45,Female,26,Finance,8763,Good,Medium,Below Average,0,No,99,PhD,Married,5,Entry,Medium,72,Yes,No,No,Good,Low,Stayed
38732,47,Female,22,Finance,9069,Excellent,Low,Below Average,0,No,64,Bachelor’s Degree,Single,0,Mid,Small,34,No,No,No,Good,Medium,Left
11368,30,Male,22,Technology,9512,Good,High,Average,1,No,6,Associate Degree,Divorced,4,Entry,Small,67,No,No,Yes,Fair,Medium,Stayed
63071,19,Female,4,Technology,10229,Good,High,High,1,No,73,Bachelor’s Degree,Single,1,Entry,Small,63,No,No,No,Excellent,Medium,Left
6879,38,Male,27,Education,5429,Fair,Very High,Average,1,No,61,PhD,Single,1,Mid,Medium,99,No,No,No,Poor,Medium,Left
42161,40,Male,18,Finance,8268,Fair,Medium,Average,2,Yes,34,Master’s Degree,Married,6,Entry,Small,67,No,No,No,Good,Low,Stayed
22852,35,Male,22,Media,5704,Fair,High,Average,1,No,99,Bachelor’s Degree,Single,0,Entry,Medium,33,Yes,No,No,Poor,High,Left
67409,43,Male,8,Technology,9654,Good,High,Average,1,No,26,Bachelor’s Degree,Divorced,1,Senior,Medium,80,No,No,No,Good,Low,Stayed
63335,33,Male,21,Technology,10531,Fair,High,Average,2,Yes,7,Associate Degree,Married,2,Entry,Large,33,No,No,No,Poor,Very High,Left
25393,53,Male,29,Healthcare,9064,Good,High,Average,0,No,66,Bachelor’s Degree,Divorced,1,Senior,Large,63,No,No,No,Fair,High,Stayed
51740,19,Female,4,Finance,10338,Poor,Very High,High,3,No,16,High School,Married,0,Entry,Medium,13,No,No,No,Good,Very High,Left
55119,59,Male,14,Healthcare,9175,Poor,Very High,Average,2,No,90,Bachelor’s Degree,Married,1,Mid,Small,85,Yes,No,Yes,Fair,Low,Stayed
934,47,Male,6,Healthcare,7601,Good,High,Below Average,2,No,74,Bachelor’s Degree,Married,1,Senior,Small,84,No,No,No,Good,High,Stayed
27922,38,Male,14,Education,4274,Excellent,Medium,Average,3,No,94,Associate Degree,Single,1,Senior,Medium,38,Yes,No,No,Good,Medium,Stayed
50629,59,Male,25,Healthcare,9293,Good,High,High,2,No,74,Bachelor’s Degree,Married,3,Mid,Small,38,No,No,No,Good,High,Stayed
52163,49,Female,30,Technology,7697,Excellent,Medium,Average,0,No,80,High School,Single,1,Entry,Medium,37,Yes,No,No,Fair,High,Stayed
60875,54,Male,33,Technology,10343,Excellent,Medium,Average,0,No,74,Associate Degree,Divorced,1,Senior,Large,45,Yes,No,No,Fair,Medium,Stayed
71617,29,Female,5,Education,4004,Excellent,Very High,Below Average,1,No,14,Bachelor’s Degree,Married,4,Entry,Medium,20,No,No,No,Good,Low,Left
32108,32,Female,20,Finance,9141,Fair,High,High,0,No,41,High School,Single,0,Mid,Medium,23,Yes,Yes,No,Poor,Low,Left
69641,44,Female,2,Healthcare,7775,Poor,Medium,Below Average,0,Yes,36,Associate Degree,Single,3,Senior,Large,48,No,No,No,Poor,Low,Left
34495,49,Female,23,Education,4715,Excellent,Medium,High,0,Yes,58,PhD,Single,1,Mid,Medium,37,No,No,No,Good,Low,Left
11160,44,Male,19,Healthcare,7772,Fair,Very High,High,2,No,57,Bachelor’s Degree,Divorced,5,Entry,Small,20,No,No,No,Excellent,Medium,Stayed
8325,49,Male,9,Technology,7978,Fair,High,Average,4,Yes,80,Bachelor’s Degree,Married,0,Senior,Small,66,No,No,No,Excellent,Medium,Stayed
24609,48,Male,13,Technology,6979,Fair,Medium,Below Average,0,No,21,Master’s Degree,Single,1,Entry,Small,45,No,No,Yes,Fair,Low,Left
60989,25,Male,8,Finance,9107,Excellent,High,Below Average,0,No,23,Associate Degree,Married,3,Mid,Small,50,No,No,Yes,Fair,Low,Stayed
3411,25,Female,12,Healthcare,8490,Fair,Very High,Average,1,No,89,Associate Degree,Single,0,Entry,Medium,21,No,No,Yes,Poor,Low,Left
9715,49,Male,8,Finance,5556,Good,High,Average,0,No,86,Associate Degree,Divorced,0,Entry,Large,45,No,No,Yes,Fair,Low,Stayed
532,53,Male,37,Finance,7701,Good,High,Average,0,No,76,High School,Divorced,0,Entry,Small,38,Yes,Yes,No,Good,Low,Stayed
114,18,Male,9,Media,6214,Fair,Low,Average,0,No,69,High School,Divorced,1,Entry,Medium,80,No,No,No,Good,High,Left
6778,51,Female,7,Education,3940,Fair,High,Average,1,Yes,70,Master’s Degree,Single,1,Entry,Medium,25,Yes,No,No,Excellent,Low,Left
57313,46,Female,22,Technology,10057,Good,Medium,Average,2,Yes,76,Associate Degree,Single,4,Entry,Medium,97,No,No,Yes,Excellent,Medium,Left
10371,33,Female,22,Education,3774,Fair,High,Below Average,1,No,40,Bachelor’s Degree,Married,3,Senior,Medium,26,Yes,No,No,Excellent,Low,Stayed
31661,54,Female,45,Education,4814,Excellent,Medium,Average,0,Yes,10,High School,Divorced,1,Mid,Medium,95,No,No,Yes,Excellent,High,Stayed
26897,33,Female,14,Healthcare,8229,Excellent,Low,High,1,Yes,81,Bachelor’s Degree,Divorced,0,Entry,Medium,87,Yes,No,No,Good,Low,Left
7652,45,Female,37,Education,5179,Good,Very High,Average,1,No,1,PhD,Married,4,Entry,Medium,97,Yes,No,No,Good,Low,Stayed
16950,51,Female,40,Media,6608,Fair,High,Below Average,0,No,98,Bachelor’s Degree,Single,3,Mid,Medium,48,No,No,No,Good,Low,Left
36597,38,Male,7,Media,6561,Good,High,Average,1,Yes,3,Associate Degree,Divorced,0,Mid,Medium,56,No,No,No,Poor,Low,Stayed
36280,27,Female,14,Technology,8771,Fair,High,Average,2,No,19,Master’s Degree,Married,1,Mid,Medium,47,No,No,No,Fair,Low,Stayed
50373,46,Male,6,Media,5359,Good,High,High,0,No,55,Associate Degree,Divorced,3,Entry,Medium,16,No,No,No,Good,Medium,Stayed
3120,58,Female,11,Healthcare,8423,Fair,High,Average,0,No,98,Associate Degree,Married,2,Senior,Small,83,No,No,No,Good,Medium,Stayed
46555,23,Female,14,Finance,9369,Good,High,Below Average,0,Yes,42,Associate Degree,Married,0,Mid,Medium,80,Yes,No,No,Poor,Very High,Stayed
64450,58,Female,10,Technology,7504,Fair,Very High,Below Average,1,Yes,62,Bachelor’s Degree,Married,1,Mid,Medium,31,No,Yes,No,Good,Low,Left
62268,38,Male,9,Media,5818,Excellent,High,Average,0,Yes,56,Associate Degree,Married,1,Mid,Small,85,No,No,No,Good,Low,Left
4407,18,Female,5,Technology,12785,Good,Very High,High,0,Yes,25,High School,Divorced,1,Mid,Large,21,No,No,No,Good,High,Stayed
19699,52,Female,38,Finance,9328,Fair,High,Average,0,No,42,High School,Married,0,Entry,Medium,104,Yes,No,No,Good,Medium,Stayed
41006,45,Male,31,Healthcare,7493,Good,High,Average,0,No,65,Bachelor’s Degree,Married,0,Mid,Large,96,No,No,No,Fair,Medium,Stayed
11965,41,Female,7,Media,5673,Fair,Medium,High,2,Yes,13,Bachelor’s Degree,Single,1,Mid,Large,86,No,No,Yes,Fair,Low,Left
59852,58,Male,31,Healthcare,7167,Fair,High,Average,2,Yes,25,Bachelor’s Degree,Married,0,Mid,Medium,91,Yes,No,No,Good,Medium,Stayed
35089,34,Male,13,Technology,9646,Excellent,High,Average,0,No,80,Bachelor’s Degree,Single,5,Senior,Medium,18,No,No,No,Fair,Medium,Left
65736,43,Male,2,Healthcare,7748,Fair,High,High,0,No,34,Associate Degree,Married,1,Mid,Medium,50,No,No,Yes,Good,Low,Stayed
66103,26,Male,3,Healthcare,7435,Excellent,Very High,Average,0,No,35,High School,Married,2,Senior,Medium,27,No,No,Yes,Fair,High,Stayed
35891,31,Male,6,Technology,7593,Excellent,High,Average,1,Yes,12,High School,Married,1,Mid,Large,58,No,No,No,Good,Medium,Stayed
58389,38,Female,27,Media,5602,Good,Very High,Average,0,No,43,High School,Married,0,Entry,Medium,72,No,No,No,Good,High,Stayed
50982,52,Female,16,Finance,6756,Good,High,High,0,No,32,Bachelor’s Degree,Single,1,Entry,Medium,48,Yes,No,Yes,Good,Medium,Stayed
69865,52,Male,39,Technology,8152,Poor,High,Average,0,Yes,77,High School,Divorced,5,Mid,Medium,111,No,No,No,Good,Medium,Stayed
22961,21,Male,12,Finance,8885,Excellent,Medium,Average,1,Yes,4,Associate Degree,Married,6,Entry,Large,67,No,No,No,Good,Very High,Stayed
19658,40,Female,26,Healthcare,8468,Good,Medium,Below Average,1,No,26,Associate Degree,Married,0,Entry,Small,89,No,No,No,Poor,Medium,Stayed
63613,39,Female,1,Finance,9535,Good,High,Average,1,Yes,5,Master’s Degree,Married,1,Mid,Medium,38,No,No,No,Good,Medium,Stayed
29348,31,Male,2,Technology,8046,Fair,High,High,1,Yes,69,Master’s Degree,Married,0,Entry,Large,51,No,No,No,Excellent,Low,Stayed
6697,24,Male,12,Technology,6877,Fair,High,Average,0,No,84,Bachelor’s Degree,Married,0,Entry,Medium,29,Yes,No,No,Good,High,Left
40042,23,Female,4,Healthcare,8900,Good,Very High,Average,1,Yes,71,Associate Degree,Married,1,Entry,Large,77,No,No,No,Excellent,High,Left
51843,33,Male,9,Media,5242,Poor,High,Average,0,No,83,Master’s Degree,Single,5,Senior,Medium,81,Yes,No,Yes,Fair,High,Stayed
56470,26,Female,8,Education,5595,Fair,High,Average,0,No,14,Master’s Degree,Married,0,Mid,Medium,67,No,No,No,Good,High,Left
33664,32,Male,3,Technology,11308,Fair,High,Average,0,No,85,Bachelor’s Degree,Single,0,Senior,Large,49,No,No,No,Good,Very High,Left
60725,25,Female,2,Education,4236,Fair,Very High,Low,1,No,83,Associate Degree,Divorced,1,Mid,Large,69,No,Yes,No,Excellent,Medium,Left
70371,37,Male,20,Technology,9837,Poor,High,High,0,Yes,58,Associate Degree,Married,5,Entry,Small,54,No,No,No,Fair,Medium,Left
34599,57,Male,34,Education,4267,Fair,Very High,Average,0,No,24,Associate Degree,Single,1,Entry,Small,71,No,No,No,Good,Low,Left
49625,40,Male,23,Healthcare,8469,Excellent,Medium,Average,0,No,11,High School,Single,4,Entry,Large,70,No,No,No,Good,Low,Stayed
46818,47,Female,35,Technology,9861,Good,Medium,Average,0,No,55,Bachelor’s Degree,Single,1,Senior,Medium,100,No,No,No,Good,Medium,Stayed
7242,50,Female,2,Technology,8413,Poor,Very High,High,3,No,21,High School,Single,2,Mid,Medium,20,No,No,Yes,Poor,Low,Left
57247,21,Male,9,Media,6868,Good,High,Average,1,No,74,Associate Degree,Married,0,Entry,Large,24,No,No,Yes,Poor,Medium,Left
4729,30,Male,22,Media,6603,Excellent,High,Average,1,No,62,Bachelor’s Degree,Married,6,Entry,Medium,76,No,No,No,Good,Low,Stayed
55509,52,Male,32,Healthcare,6897,Fair,Very High,Average,0,No,77,Bachelor’s Degree,Married,3,Entry,Medium,74,No,No,Yes,Poor,Low,Stayed
23969,36,Male,10,Finance,10491,Good,Very High,Average,1,No,45,Associate Degree,Divorced,1,Mid,Medium,87,No,No,No,Fair,Medium,Left
71213,50,Female,31,Education,5538,Fair,Very High,Average,0,No,60,High School,Married,0,Entry,Medium,107,Yes,No,No,Good,Very High,Stayed
736,34,Male,8,Technology,8838,Fair,High,Below Average,0,No,39,Associate Degree,Single,0,Mid,Small,46,No,No,No,Excellent,High,Stayed
36426,43,Female,5,Healthcare,6256,Good,Medium,Average,2,No,60,Associate Degree,Married,3,Entry,Medium,51,No,No,No,Good,Medium,Stayed
68999,18,Male,2,Healthcare,8246,Good,Very High,Average,2,No,85,Associate Degree,Divorced,1,Mid,Small,18,No,Yes,No,Good,Medium,Stayed
58382,18,Female,3,Healthcare,8418,Excellent,Very High,Below Average,0,Yes,93,Master’s Degree,Single,1,Entry,Small,77,No,No,No,Good,High,Left
34845,54,Male,44,Technology,9034,Poor,Low,High,0,Yes,74,High School,Single,0,Mid,Medium,48,No,No,No,Fair,Low,Left
32036,41,Female,22,Healthcare,7749,Fair,High,Average,0,No,96,Master’s Degree,Single,0,Entry,Medium,73,No,No,No,Good,Low,Left
73973,40,Female,25,Healthcare,7323,Fair,High,Low,2,Yes,55,Associate Degree,Married,1,Entry,Small,42,No,No,No,Poor,Low,Left
17244,22,Male,7,Education,3883,Good,High,High,0,No,35,Master’s Degree,Married,3,Mid,Small,34,No,No,No,Good,Low,Stayed
28992,34,Female,15,Healthcare,6867,Good,Very High,Average,2,No,34,Master’s Degree,Single,1,Senior,Medium,73,Yes,Yes,No,Good,Low,Stayed
3922,39,Female,2,Education,4690,Fair,Medium,Average,3,No,71,Bachelor’s Degree,Married,0,Mid,Medium,77,No,No,No,Good,Medium,Stayed
31605,30,Female,13,Education,3510,Good,High,Average,1,Yes,58,Master’s Degree,Married,3,Senior,Small,50,No,No,No,Poor,Medium,Stayed
35591,38,Male,1,Technology,9115,Good,Very High,Average,1,No,75,PhD,Single,3,Senior,Small,77,No,No,Yes,Good,Low,Stayed
71709,54,Male,22,Education,4618,Poor,Very High,High,0,No,18,Associate Degree,Single,0,Mid,Medium,37,Yes,No,No,Good,High,Stayed
13167,34,Male,13,Healthcare,8747,Fair,Medium,Average,3,No,76,Associate Degree,Single,3,Entry,Small,90,No,No,No,Fair,Low,Left
6191,37,Male,17,Media,5728,Excellent,High,Average,1,No,69,High School,Single,0,Entry,Medium,33,No,No,No,Good,Medium,Stayed
38079,36,Male,11,Media,6151,Fair,Medium,Average,1,No,33,Associate Degree,Married,2,Mid,Medium,15,No,No,No,Good,High,Left
16893,32,Male,18,Technology,9341,Excellent,Medium,High,0,No,62,Associate Degree,Single,2,Senior,Medium,29,No,No,Yes,Fair,Medium,Stayed
65997,19,Female,3,Healthcare,6978,Excellent,High,Average,0,No,50,Master’s Degree,Single,0,Senior,Large,29,No,No,No,Good,Medium,Stayed
2699,56,Female,32,Technology,6714,Good,Medium,Average,4,No,93,Associate Degree,Married,0,Entry,Large,35,No,No,Yes,Good,Low,Stayed
61938,42,Male,24,Media,5309,Good,High,Below Average,0,No,23,Master’s Degree,Single,6,Entry,Small,76,No,No,Yes,Good,High,Left
55554,25,Male,10,Education,4447,Excellent,High,Average,0,No,19,Master’s Degree,Married,1,Senior,Small,62,No,No,Yes,Good,High,Stayed
41399,41,Female,13,Finance,9077,Fair,Very High,Below Average,0,No,60,High School,Married,0,Entry,Medium,28,No,No,No,Poor,Low,Left
66852,58,Male,49,Healthcare,8983,Good,Very High,Below Average,1,No,18,Master’s Degree,Married,3,Mid,Large,117,No,No,No,Good,Low,Stayed
48954,43,Female,26,Technology,11021,Good,High,Average,2,No,36,PhD,Single,0,Mid,Medium,43,No,No,Yes,Good,Low,Stayed
57130,49,Male,34,Media,6013,Good,Low,Average,0,No,49,Bachelor’s Degree,Single,1,Mid,Small,79,No,Yes,No,Fair,Low,Left
48580,41,Male,22,Media,6536,Excellent,High,Average,0,No,28,High School,Married,1,Senior,Large,54,No,No,No,Good,Very High,Stayed
4826,49,Male,24,Healthcare,7925,Good,Medium,Average,0,No,27,Bachelor’s Degree,Single,4,Mid,Medium,96,Yes,No,No,Good,High,Stayed
60222,25,Male,3,Finance,7345,Excellent,High,High,2,No,84,Bachelor’s Degree,Married,0,Mid,Medium,73,No,No,No,Fair,Medium,Stayed
14831,19,Male,4,Healthcare,7340,Fair,High,Average,0,Yes,3,Associate Degree,Married,0,Mid,Medium,51,Yes,No,No,Good,Low,Stayed
10731,34,Male,1,Education,5204,Excellent,Very High,Average,0,No,57,Bachelor’s Degree,Married,0,Mid,Large,79,No,No,No,Excellent,Medium,Stayed
61078,54,Female,42,Healthcare,8403,Poor,High,Average,0,No,48,Bachelor’s Degree,Married,1,Entry,Small,48,No,No,No,Fair,Low,Left
37741,57,Female,21,Technology,10539,Fair,High,Average,0,No,47,Master’s Degree,Divorced,1,Mid,Small,59,No,No,No,Good,High,Left
1922,18,Male,9,Finance,7849,Good,Medium,Average,1,No,3,High School,Married,1,Mid,Medium,68,No,No,No,Good,Low,Stayed
18613,45,Female,5,Media,5844,Fair,High,Average,1,No,46,Associate Degree,Single,1,Mid,Small,74,No,No,Yes,Good,Medium,Stayed
48364,43,Male,23,Finance,5135,Fair,Very High,Average,1,No,34,Bachelor’s Degree,Single,2,Mid,Large,92,No,No,No,Good,High,Left
62191,40,Male,15,Media,6235,Good,Medium,Average,0,No,21,Bachelor’s Degree,Divorced,2,Entry,Medium,25,No,No,No,Good,Medium,Stayed
50418,19,Male,1,Finance,8343,Excellent,Medium,Average,2,No,7,Associate Degree,Single,0,Mid,Medium,80,No,No,No,Good,Low,Left
57432,47,Female,23,Media,6061,Excellent,High,Average,2,No,78,Master’s Degree,Married,2,Senior,Medium,91,No,No,No,Good,Low,Stayed
43813,22,Male,1,Education,4147,Good,Very High,Average,1,No,65,Bachelor’s Degree,Married,2,Entry,Small,59,No,No,No,Good,Low,Left
19306,54,Female,24,Technology,7615,Good,High,Average,0,Yes,79,High School,Married,0,Mid,Medium,101,No,No,No,Poor,High,Left
13681,55,Male,39,Technology,6422,Excellent,High,Below Average,0,No,89,Master’s Degree,Divorced,0,Mid,Large,78,No,No,Yes,Good,Low,Stayed
1460,30,Male,11,Healthcare,7617,Poor,Medium,High,1,No,39,PhD,Single,0,Mid,Medium,85,No,No,No,Good,Very High,Stayed
44215,22,Male,14,Media,5921,Fair,Medium,Average,4,Yes,77,Bachelor’s Degree,Married,1,Entry,Medium,28,No,No,No,Good,Low,Left
8492,33,Female,13,Media,4800,Poor,Medium,Average,2,No,27,High School,Married,0,Entry,Large,33,No,No,Yes,Fair,Medium,Left
66444,39,Male,15,Healthcare,9798,Excellent,Medium,Low,0,Yes,36,PhD,Single,1,Entry,Medium,41,No,No,No,Good,High,Stayed
60334,56,Male,43,Finance,9072,Poor,Very High,Average,0,No,27,Associate Degree,Married,0,Mid,Large,95,No,No,No,Good,Very High,Stayed
47117,26,Male,18,Healthcare,8361,Fair,Very High,Average,0,No,50,Associate Degree,Married,0,Entry,Small,38,No,No,No,Fair,Low,Left
44475,39,Female,22,Technology,10076,Poor,High,Average,2,No,9,High School,Single,1,Mid,Medium,95,No,No,Yes,Good,Medium,Left
41344,33,Male,6,Education,3922,Excellent,Medium,Average,0,No,16,Bachelor’s Degree,Married,2,Senior,Medium,78,Yes,Yes,No,Poor,Medium,Stayed
58094,48,Female,35,Finance,7884,Poor,Very High,Below Average,2,Yes,37,Master’s Degree,Married,0,Entry,Small,73,Yes,No,No,Excellent,Low,Stayed
30525,28,Male,10,Technology,9109,Good,Very High,Average,2,No,64,High School,Single,2,Mid,Small,19,Yes,No,No,Good,Medium,Stayed
59347,41,Male,16,Media,5583,Good,High,Average,0,No,63,Bachelor’s Degree,Married,1,Mid,Medium,28,No,No,No,Excellent,High,Left
20438,42,Male,4,Education,4397,Good,High,Average,2,No,92,Master’s Degree,Married,3,Mid,Small,21,No,No,Yes,Good,High,Left
21813,42,Female,14,Healthcare,8370,Good,High,Average,0,No,35,Associate Degree,Married,1,Entry,Medium,70,No,No,Yes,Good,Low,Stayed
18364,22,Female,4,Technology,10072,Good,Very High,High,0,No,38,High School,Married,2,Entry,Medium,10,No,No,No,Poor,High,Left
1495,49,Male,31,Finance,11473,Fair,Medium,High,3,No,27,Associate Degree,Married,6,Entry,Medium,87,No,No,No,Poor,Low,Stayed
1725,49,Male,13,Finance,4689,Fair,High,Below Average,0,No,34,Associate Degree,Married,0,Mid,Small,76,No,No,No,Good,Medium,Stayed
65479,29,Male,5,Media,5753,Poor,High,Low,0,Yes,78,Master’s Degree,Single,3,Mid,Medium,82,Yes,No,No,Good,Low,Left
31032,35,Female,20,Media,6757,Good,High,High,1,No,4,Bachelor’s Degree,Divorced,0,Mid,Small,76,No,No,No,Good,Medium,Stayed
67172,23,Male,13,Finance,7087,Good,High,Low,1,No,87,Bachelor’s Degree,Married,1,Mid,Medium,80,No,No,No,Fair,High,Left
20657,22,Female,11,Education,4628,Excellent,High,Average,1,Yes,9,Master’s Degree,Married,4,Senior,Large,72,No,No,No,Good,Medium,Stayed
66218,43,Female,16,Education,4755,Fair,High,High,2,Yes,18,High School,Single,1,Entry,Small,91,Yes,No,Yes,Good,Medium,Left
61904,23,Female,6,Education,4037,Fair,High,Average,0,No,37,Associate Degree,Married,1,Entry,Small,52,No,No,Yes,Good,Low,Left
25812,53,Male,22,Healthcare,7182,Excellent,Very High,Average,1,No,76,Bachelor’s Degree,Married,1,Entry,Small,41,No,No,No,Excellent,Very High,Stayed
28756,59,Female,18,Education,4325,Poor,High,Average,0,Yes,73,Bachelor’s Degree,Single,1,Entry,Medium,82,Yes,No,No,Fair,Medium,Left
56095,32,Male,1,Healthcare,8872,Good,Very High,Average,0,No,65,High School,Married,2,Entry,Large,4,No,No,No,Good,Low,Left
16820,32,Male,1,Education,4407,Excellent,High,High,0,No,10,Associate Degree,Single,4,Mid,Medium,55,No,No,No,Good,Medium,Stayed
66743,44,Male,30,Media,5359,Fair,High,Average,2,Yes,90,Master’s Degree,Married,4,Entry,Medium,58,Yes,No,No,Good,Medium,Stayed
63337,33,Male,13,Finance,8209,Good,Medium,Average,0,No,77,Bachelor’s Degree,Single,1,Mid,Medium,54,No,No,Yes,Good,High,Left
3751,46,Female,5,Education,4632,Excellent,Medium,Average,3,Yes,2,Bachelor’s Degree,Married,1,Entry,Medium,19,No,No,No,Good,Medium,Stayed
27723,35,Male,3,Finance,8703,Good,High,Average,0,No,77,Associate Degree,Married,1,Mid,Medium,71,No,No,No,Good,Low,Stayed
45551,37,Male,9,Healthcare,8862,Good,High,Average,0,Yes,17,Associate Degree,Married,1,Senior,Medium,52,No,No,No,Good,Medium,Stayed
16596,48,Female,35,Media,5772,Fair,Low,Average,0,No,53,Bachelor’s Degree,Married,2,Senior,Large,107,No,No,No,Fair,Medium,Left
65154,46,Male,14,Healthcare,9245,Good,Low,Average,1,Yes,92,Master’s Degree,Married,1,Entry,Medium,73,No,No,No,Fair,Low,Left
30519,33,Male,15,Technology,10700,Excellent,Medium,Average,2,No,74,PhD,Married,0,Entry,Large,31,No,No,No,Fair,Very High,Stayed
23559,56,Female,29,Education,4544,Excellent,High,Below Average,1,Yes,76,High School,Single,1,Mid,Medium,79,No,Yes,No,Excellent,Medium,Left
71289,47,Female,26,Healthcare,8305,Poor,High,Average,1,No,60,Bachelor’s Degree,Married,2,Mid,Large,63,No,No,No,Poor,Low,Left
67814,33,Male,1,Media,6150,Good,Medium,Average,0,No,8,High School,Married,0,Senior,Medium,35,Yes,No,No,Fair,High,Stayed
